gene_id,gene_name,chromosome,gene_start,gene_end,gene_strand,transcript_id,transcript_name,transcript_start,transcript_end,TSS,TES,gene_id_unversioned
ENSG00000124564.17,SLC17A3,chr6,25833066,25882286,-,ENST00000361703.10,SLC17A3-203,25845100,25874212,25874212,25845100,ENSG00000124564
ENSG00000242387.1,HIST1H2APS2,chr6,25882026,25882395,-,ENST00000454426.1,HIST1H2APS2-201,25882026,25882395,25882395,25882026,ENSG00000242387
ENSG00000277410.1,AL138726.1,chr6,25885419,25885751,+,ENST00000614873.1,AL138726.1-201,25885419,25885751,25885419,25885751,ENSG00000277410
ENSG00000112337.10,SLC17A2,chr6,25912754,25930726,-,ENST00000360488.7,SLC17A2-202,25912754,25930611,25930611,25912754,ENSG00000112337
ENSG00000112343.10,TRIM38,chr6,25962802,25991226,+,ENST00000357085.4,TRIM38-201,25962802,25991226,25962802,25991226,ENSG00000112343
ENSG00000272558.1,U91328.2,chr6,25983812,25999167,-,ENST00000608931.1,U91328.2-201,25983812,25999167,25999167,25983812,ENSG00000272558
ENSG00000272462.2,U91328.1,chr6,25992662,26001775,+,ENST00000606723.2,U91328.1-201,25992662,26001775,25992662,26001775,ENSG00000272462
ENSG00000272810.1,U91328.3,chr6,26013241,26013757,+,ENST00000608919.1,U91328.3-201,26013241,26013757,26013241,26013757,ENSG00000272810
ENSG00000224447.1,HIST1H1PS2,chr6,26016379,26016601,+,ENST00000437528.1,HIST1H1PS2-201,26016379,26016601,26016379,26016601,ENSG00000224447
ENSG00000124610.4,HIST1H1A,chr6,26017085,26017732,-,ENST00000244573.4,HIST1H1A-201,26017085,26017732,26017732,26017085,ENSG00000124610
ENSG00000275714.1,HIST1H3A,chr6,26020490,26020900,+,ENST00000613854.1,HIST1H3A-201,26020490,26020900,26020490,26020900,ENSG00000275714
ENSG00000278637.1,HIST1H4A,chr6,26021679,26021990,+,ENST00000617569.1,HIST1H4A-201,26021679,26021990,26021679,26021990,ENSG00000278637
ENSG00000278705.1,HIST1H4B,chr6,26026815,26027252,-,ENST00000377745.3,HIST1H4B-201,26026815,26027252,26027252,26026815,ENSG00000278705
ENSG00000274267.1,HIST1H3B,chr6,26031650,26032060,-,ENST00000621411.1,HIST1H3B-201,26031650,26032060,26032060,26031650,ENSG00000274267
ENSG00000278463.1,HIST1H2AB,chr6,26033176,26033568,-,ENST00000615868.1,HIST1H2AB-201,26033176,26033568,26033568,26033176,ENSG00000278463
ENSG00000276410.3,HIST1H2BB,chr6,26043277,26043657,-,ENST00000615966.1,HIST1H2BB-201,26043277,26043657,26043657,26043277,ENSG00000276410
ENSG00000234816.2,HIST1H2APS5,chr6,26043989,26044357,+,ENST00000454320.1,HIST1H2APS5-201,26043989,26044357,26043989,26044357,ENSG00000234816
ENSG00000278272.1,HIST1H3C,chr6,26045411,26045821,+,ENST00000612966.1,HIST1H3C-201,26045411,26045821,26045411,26045821,ENSG00000278272
ENSG00000187837.3,HIST1H1C,chr6,26055787,26056428,-,ENST00000343677.3,HIST1H1C-201,26055787,26056428,26056428,26055787,ENSG00000187837
ENSG00000010704.18,HFE,chr6,26087281,26098343,+,ENST00000317896.11,HFE-202,26087281,26095217,26087281,26095217,ENSG00000010704
ENSG00000197061.4,HIST1H4C,chr6,26103876,26104310,+,ENST00000377803.3,HIST1H4C-201,26103876,26104310,26103876,26104310,ENSG00000197061
ENSG00000187475.5,HIST1H1T,chr6,26107419,26108136,-,ENST00000338379.5,HIST1H1T-201,26107419,26108136,26108136,26107419,ENSG00000187475
ENSG00000180596.7,HIST1H2BC,chr6,26114873,26123926,-,ENST00000314332.5,HIST1H2BC-201,26114873,26123910,26123910,26114873,ENSG00000180596
ENSG00000180573.9,HIST1H2AC,chr6,26124145,26139116,+,ENST00000314088.6,HIST1H2AC-201,26124145,26139116,26124145,26139116,ENSG00000180573
ENSG00000168298.6,HIST1H1E,chr6,26156354,26157107,+,ENST00000304218.5,HIST1H1E-201,26156354,26157107,26156354,26157107,ENSG00000168298
ENSG00000158373.8,HIST1H2BD,chr6,26158146,26171349,+,ENST00000289316.2,HIST1H2BD-201,26158146,26171349,26158146,26171349,ENSG00000158373
ENSG00000283064.1,AL353759.1,chr6,26160765,26172802,-,ENST00000635439.1,AL353759.1-201,26160765,26172802,26172802,26160765,ENSG00000283064
ENSG00000217159.2,LARP1P1,chr6,26164072,26164363,+,ENST00000407692.2,LARP1P1-201,26164072,26164363,26164072,26164363,ENSG00000217159
ENSG00000274290.2,HIST1H2BE,chr6,26172059,26184655,+,ENST00000634910.1,HIST1H2BE-202,26172059,26184655,26172059,26184655,ENSG00000274290
ENSG00000277157.1,HIST1H4D,chr6,26188765,26189076,-,ENST00000614247.1,HIST1H4D-201,26188765,26189076,26189076,26188765,ENSG00000277157
ENSG00000216331.2,HIST1H1PS1,chr6,26195554,26196633,+,ENST00000404269.2,HIST1H1PS1-201,26195554,26196633,26195554,26196633,ENSG00000216331
ENSG00000282988.2,AL031777.3,chr6,26195595,26199293,-,ENST00000635200.1,AL031777.3-203,26196754,26199293,26199293,26196754,ENSG00000282988
ENSG00000197409.7,HIST1H3D,chr6,26196840,26197250,-,ENST00000356476.2,HIST1H3D-201,26196840,26197250,26197250,26196840,ENSG00000197409
ENSG00000196866.2,HIST1H2AD,chr6,26198851,26199243,-,ENST00000341023.1,HIST1H2AD-201,26198851,26199243,26199243,26198851,ENSG00000196866
ENSG00000277224.2,HIST1H2BF,chr6,26199520,26200715,+,ENST00000356530.5,HIST1H2BF-201,26199520,26200715,26199520,26200715,ENSG00000277224
ENSG00000217275.2,AL031777.1,chr6,26202156,26202654,+,ENST00000405418.2,AL031777.1-201,26202156,26202654,26202156,26202654,ENSG00000217275
ENSG00000276966.2,HIST1H4E,chr6,26204552,26206038,+,ENST00000615164.2,HIST1H4E-201,26204552,26206038,26204552,26206038,ENSG00000276966
ENSG00000273802.2,HIST1H2BG,chr6,26215159,26216692,-,ENST00000541790.3,HIST1H2BG-201,26215159,26216692,26216692,26215159,ENSG00000273802
ENSG00000277075.2,HIST1H2AE,chr6,26216975,26217483,+,ENST00000303910.4,HIST1H2AE-201,26216975,26217483,26216975,26217483,ENSG00000277075
ENSG00000277720.1,AL031777.2,chr6,26219045,26219240,+,ENST00000611953.1,AL031777.2-201,26219045,26219240,26219045,26219240,ENSG00000277720
ENSG00000274750.2,HIST1H3E,chr6,26224199,26227473,+,ENST00000634733.1,HIST1H3E-202,26224199,26227473,26224199,26227473,ENSG00000274750
ENSG00000218281.1,HIST1H2APS3,chr6,26233122,26233255,+,ENST00000403259.1,HIST1H2APS3-201,26233122,26233255,26233122,26233255,ENSG00000218281
ENSG00000124575.6,HIST1H1D,chr6,26234268,26234933,-,ENST00000244534.6,HIST1H1D-201,26234268,26234933,26234933,26234268,ENSG00000124575
ENSG00000274618.1,HIST1H4F,chr6,26240426,26240737,+,ENST00000244537.5,HIST1H4F-201,26240426,26240737,26240426,26240737,ENSG00000274618
ENSG00000275663.1,HIST1H4G,chr6,26246681,26246977,-,ENST00000611444.1,HIST1H4G-201,26246681,26246977,26246977,26246681,ENSG00000275663
ENSG00000277775.1,HIST1H3F,chr6,26250195,26250605,-,ENST00000618052.1,HIST1H3F-201,26250195,26250605,26250605,26250195,ENSG00000277775
ENSG00000275713.2,HIST1H2BH,chr6,26251651,26253710,+,ENST00000619466.2,HIST1H2BH-201,26251651,26253710,26251651,26253710,ENSG00000275713
ENSG00000273983.1,HIST1H3G,chr6,26269405,26271815,-,ENST00000614378.1,HIST1H3G-201,26269405,26271815,26271815,26269405,ENSG00000273983
ENSG00000218690.2,HIST1H2APS4,chr6,26272021,26272701,-,ENST00000635537.1,HIST1H2APS4-202,26272021,26272701,26272701,26272021,ENSG00000218690
ENSG00000278588.1,HIST1H2BI,chr6,26272976,26273356,+,ENST00000377733.3,HIST1H2BI-201,26272976,26273356,26272976,26273356,ENSG00000278588
ENSG00000158406.4,HIST1H4H,chr6,26277609,26285638,-,ENST00000634560.1,HIST1H4H-202,26281055,26285534,26285534,26281055,ENSG00000158406
ENSG00000220875.1,HIST1H3PS1,chr6,26321876,26322292,-,ENST00000404612.1,HIST1H3PS1-201,26321876,26322292,26322292,26321876,ENSG00000220875
ENSG00000186470.13,BTN3A2,chr6,26365159,26378320,+,ENST00000377708.6,BTN3A2-202,26365264,26376236,26365264,26376236,ENSG00000186470
ENSG00000124508.16,BTN2A2,chr6,26383096,26394874,+,ENST00000469230.5,BTN2A2-206,26383096,26394874,26383096,26394874,ENSG00000124508
ENSG00000026950.16,BTN3A1,chr6,26402237,26415216,+,ENST00000289361.10,BTN3A1-202,26402237,26415216,26402237,26415216,ENSG00000026950
ENSG00000124549.14,BTN2A3P,chr6,26421391,26432383,+,ENST00000466808.2,BTN2A3P-204,26422119,26432383,26422119,26432383,ENSG00000124549
ENSG00000111801.15,BTN3A3,chr6,26440472,26453415,+,ENST00000244519.6,BTN3A3-201,26440472,26453415,26440472,26453415,ENSG00000111801
ENSG00000112763.16,BTN2A1,chr6,26457904,26476621,+,ENST00000312541.9,BTN2A1-201,26457925,26469637,26457925,26469637,ENSG00000112763
ENSG00000284688.1,AL121936.2,chr6,26477872,26478533,+,ENST00000641935.1,AL121936.2-201,26477872,26478533,26477872,26478533,ENSG00000284688
ENSG00000124557.12,BTN1A1,chr6,26501221,26510422,+,ENST00000244513.10,BTN1A1-201,26501221,26510422,26501221,26510422,ENSG00000124557
ENSG00000199289.1,RNU6-502P,chr6,26519351,26519458,-,ENST00000362419.1,RNU6-502P-201,26519351,26519458,26519458,26519351,ENSG00000199289
ENSG00000228223.3,HCG11,chr6,26521709,26527404,+,ENST00000411553.3,HCG11-201,26521709,26527404,26521709,26527404,ENSG00000228223
ENSG00000182952.4,HMGN4,chr6,26538405,26546254,+,ENST00000377575.2,HMGN4-201,26538405,26546254,26538405,26546254,ENSG00000182952
ENSG00000284607.1,AL121936.1,chr6,26569324,26574698,+,ENST00000641660.1,AL121936.1-201,26569324,26574698,26569324,26574698,ENSG00000284607
ENSG00000146109.4,ABT1,chr6,26596952,26600744,+,ENST00000274849.2,ABT1-201,26596952,26600744,26596952,26600744,ENSG00000146109
ENSG00000275846.1,AL513548.3,chr6,26602733,26606661,+,ENST00000611708.1,AL513548.3-201,26602733,26606661,26602733,26606661,ENSG00000275846
ENSG00000271071.1,AL513548.2,chr6,26611903,26613109,-,ENST00000602994.1,AL513548.2-201,26611903,26613109,26613109,26611903,ENSG00000271071
ENSG00000181315.10,ZNF322,chr6,26634383,26659752,-,ENST00000415922.6,ZNF322-201,26634383,26659752,26659752,26634383,ENSG00000181315
ENSG00000285571.1,AL513548.4,chr6,26677003,26683211,+,ENST00000647995.1,AL513548.4-201,26677003,26683211,26677003,26683211,ENSG00000285571
ENSG00000261584.1,AL513548.1,chr6,26686241,26687964,+,ENST00000562904.1,AL513548.1-201,26686241,26687964,26686241,26687964,ENSG00000261584
ENSG00000241549.8,GUSBP2,chr6,26871484,26956554,-,ENST00000479900.5,GUSBP2-202,26871484,26956554,26956554,26871484,ENSG00000241549
ENSG00000243307.2,POM121L6P,chr6,26896952,26898777,+,ENST00000441186.2,POM121L6P-201,26896952,26898777,26896952,26898777,ENSG00000243307
ENSG00000224843.6,LINC00240,chr6,26956992,27023924,+,ENST00000607607.5,LINC00240-204,26956992,26974367,26956992,26974367,ENSG00000224843
ENSG00000272312.1,AL133255.1,chr6,27001208,27001648,-,ENST00000606374.1,AL133255.1-201,27001208,27001648,27001648,27001208,ENSG00000272312
ENSG00000220581.1,VN1R12P,chr6,27033435,27034310,-,ENST00000403778.1,VN1R12P-201,27033435,27034310,27034310,27033435,ENSG00000220581
ENSG00000216762.1,VN1R13P,chr6,27060365,27061249,-,ENST00000406212.1,VN1R13P-201,27060365,27061249,27061249,27060365,ENSG00000216762
ENSG00000219770.1,VN1R11P,chr6,27083280,27084147,+,ENST00000407795.1,VN1R11P-201,27083280,27084147,27083280,27084147,ENSG00000219770
ENSG00000222800.1,RNU2-62P,chr6,27109790,27109980,-,ENST00000410868.1,RNU2-62P-201,27109790,27109980,27109980,27109790,ENSG00000222800
ENSG00000272468.1,AL021807.1,chr6,27122657,27123221,-,ENST00000607175.1,AL021807.1-201,27122657,27123221,27123221,27122657,ENSG00000272468
ENSG00000124635.8,HIST1H2BJ,chr6,27125897,27132750,-,ENST00000607124.1,HIST1H2BJ-203,27125897,27132750,27132750,27125897,ENSG00000124635
ENSG00000196787.3,HIST1H2AG,chr6,27133042,27135291,+,ENST00000359193.3,HIST1H2AG-201,27133042,27135291,27133042,27135291,ENSG00000196787
ENSG00000276180.1,HIST1H4I,chr6,27138588,27139881,+,ENST00000615353.1,HIST1H4I-201,27138588,27139881,27138588,27139881,ENSG00000276180
ENSG00000197903.7,HIST1H2BK,chr6,27146418,27146798,-,ENST00000356950.1,HIST1H2BK-201,27146418,27146798,27146798,27146418,ENSG00000197903
ENSG00000274997.1,HIST1H2AH,chr6,27147129,27147515,+,ENST00000377459.2,HIST1H2AH-201,27147129,27147515,27147129,27147515,ENSG00000274997
ENSG00000265565.1,MIR3143,chr6,27147626,27147688,+,ENST00000584253.1,MIR3143-201,27147626,27147688,27147626,27147688,ENSG00000265565
ENSG00000174572.3,RPL10P2,chr6,27211244,27211913,+,ENST00000310599.3,RPL10P2-201,27211244,27211913,27211244,27211913,ENSG00000174572
ENSG00000112812.15,PRSS16,chr6,27247701,27256624,+,ENST00000230582.7,PRSS16-201,27247723,27256471,27247723,27256471,ENSG00000112812
ENSG00000270935.1,AL021808.1,chr6,27268113,27269229,+,ENST00000604325.1,AL021808.1-201,27268113,27269229,27268113,27269229,ENSG00000270935
ENSG00000158553.4,POM121L2,chr6,27285903,27312170,-,ENST00000429945.1,POM121L2-201,27285903,27311312,27311312,27285903,ENSG00000158553
ENSG00000220758.4,VN1R10P,chr6,27324894,27325768,+,ENST00000447106.1,VN1R10P-201,27324894,27325768,27324894,27325768,ENSG00000220758
ENSG00000204789.4,ZNF204P,chr6,27357825,27360221,-,ENST00000416749.1,ZNF204P-201,27357825,27360221,27360221,27357825,ENSG00000204789
ENSG00000124613.8,ZNF391,chr6,27374615,27403904,+,ENST00000244576.8,ZNF391-201,27388718,27403904,27388718,27403904,ENSG00000124613
ENSG00000271755.1,AL031118.1,chr6,27404010,27406964,-,ENST00000607727.1,AL031118.1-201,27404010,27406964,27406964,27404010,ENSG00000271755
ENSG00000237154.2,MCFD2P1,chr6,27407697,27407996,+,ENST00000417812.1,MCFD2P1-201,27407697,27407996,27407697,27407996,ENSG00000237154
ENSG00000096654.15,ZNF184,chr6,27450743,27473118,-,ENST00000211936.10,ZNF184-201,27450743,27473118,27473118,27450743,ENSG00000096654
ENSG00000285849.1,AL021918.4,chr6,27454568,27457575,+,ENST00000648356.1,AL021918.4-201,27454568,27457575,27454568,27457575,ENSG00000285849
ENSG00000285703.1,AL021918.3,chr6,27491422,27519435,-,ENST00000648816.1,AL021918.3-201,27491422,27519435,27519435,27491422,ENSG00000285703
ENSG00000278332.1,AL021918.2,chr6,27510501,27510694,+,ENST00000613415.1,AL021918.2-201,27510501,27510694,27510501,27510694,ENSG00000278332
ENSG00000270666.1,AL021918.1,chr6,27515039,27515274,-,ENST00000603933.1,AL021918.1-201,27515039,27515274,27515274,27515039,ENSG00000270666
ENSG00000218347.2,HNRNPA1P1,chr6,27523076,27524339,+,ENST00000401954.2,HNRNPA1P1-201,27523076,27524339,27523076,27524339,ENSG00000218347
ENSG00000219738.2,CD83P1,chr6,27560822,27561744,-,ENST00000405625.2,CD83P1-201,27560822,27561744,27561744,27560822,ENSG00000219738
ENSG00000206671.1,RNU6-471P,chr6,27596412,27596517,+,ENST00000383944.1,RNU6-471P-201,27596412,27596517,27596412,27596517,ENSG00000206671
ENSG00000216676.2,AL031229.1,chr6,27652602,27652825,-,ENST00000404273.2,AL031229.1-201,27652602,27652825,27652825,27652602,ENSG00000216676
ENSG00000281706.2,LINC01012,chr6,27694035,27710222,+,ENST00000629732.1,LINC01012-204,27694079,27709157,27694079,27709157,ENSG00000281706
ENSG00000216915.2,GPR89P,chr6,27737000,27738494,-,ENST00000407924.2,GPR89P-201,27737000,27738494,27738494,27737000,ENSG00000216915
ENSG00000218069.2,RSL24D1P1,chr6,27780619,27781111,-,ENST00000404972.2,RSL24D1P1-201,27780619,27781111,27781111,27780619,ENSG00000218069
ENSG00000217862.2,HIST1H4PS1,chr6,27807075,27807339,+,ENST00000406085.2,HIST1H4PS1-201,27807075,27807339,27807075,27807339,ENSG00000217862
ENSG00000185130.5,HIST1H2BL,chr6,27807444,27807931,-,ENST00000377401.3,HIST1H2BL-201,27807444,27807931,27807931,27807444,ENSG00000185130
ENSG00000196747.4,HIST1H2AI,chr6,27808199,27808701,+,ENST00000358739.4,HIST1H2AI-201,27808199,27808701,27808199,27808701,ENSG00000196747
ENSG00000278828.1,HIST1H3H,chr6,27810064,27811300,+,ENST00000369163.3,HIST1H3H-201,27810064,27811300,27810064,27811300,ENSG00000278828
ENSG00000276368.1,HIST1H2AJ,chr6,27814354,27814740,-,ENST00000333151.4,HIST1H2AJ-201,27814354,27814740,27814740,27814354,ENSG00000276368
ENSG00000273703.1,HIST1H2BM,chr6,27815044,27815424,+,ENST00000621112.1,HIST1H2BM-201,27815044,27815424,27815044,27815424,ENSG00000273703
ENSG00000197238.4,HIST1H4J,chr6,27824108,27824480,+,ENST00000355057.2,HIST1H4J-201,27824108,27824480,27824108,27824480,ENSG00000197238
ENSG00000273542.1,HIST1H4K,chr6,27831216,27831527,-,ENST00000611927.1,HIST1H4K-201,27831216,27831527,27831527,27831216,ENSG00000273542
ENSG00000233822.4,HIST1H2BN,chr6,27837760,27865798,+,ENST00000449538.3,HIST1H2BN-202,27838545,27852204,27838545,27852204,ENSG00000233822
ENSG00000275221.1,HIST1H2AK,chr6,27837947,27838339,-,ENST00000618958.1,HIST1H2AK-201,27837947,27838339,27838339,27837947,ENSG00000275221
ENSG00000217646.1,HIST1H2BPS2,chr6,27864062,27864401,-,ENST00000402707.1,HIST1H2BPS2-201,27864062,27864401,27864401,27864062,ENSG00000217646
ENSG00000276903.1,HIST1H2AL,chr6,27865355,27865747,+,ENST00000613174.1,HIST1H2AL-201,27865355,27865747,27865355,27865747,ENSG00000276903
ENSG00000184357.4,HIST1H1B,chr6,27866849,27867529,-,ENST00000331442.4,HIST1H1B-201,27866849,27867529,27867529,27866849,ENSG00000184357
ENSG00000275379.1,HIST1H3I,chr6,27871905,27872315,-,ENST00000616365.1,HIST1H3I-201,27871905,27872315,27872315,27871905,ENSG00000275379
ENSG00000275126.1,HIST1H4L,chr6,27873199,27873510,-,ENST00000618305.1,HIST1H4L-201,27873199,27873510,27873510,27873199,ENSG00000275126
ENSG00000197153.4,HIST1H3J,chr6,27890382,27893106,-,ENST00000479986.1,HIST1H3J-202,27890635,27893106,27893106,27890635,ENSG00000197153
ENSG00000278677.1,HIST1H2AM,chr6,27892757,27893149,-,ENST00000359611.3,HIST1H2AM-201,27892757,27893149,27893149,27892757,ENSG00000278677
ENSG00000274641.1,HIST1H2BO,chr6,27893463,27893843,+,ENST00000616182.1,HIST1H2BO-201,27893463,27893843,27893463,27893843,ENSG00000274641
ENSG00000238610.1,RNU7-26P,chr6,27897504,27897566,-,ENST00000458980.1,RNU7-26P-201,27897504,27897566,27897566,27897504,ENSG00000238610
ENSG00000168131.4,OR2B2,chr6,27911185,27912396,-,ENST00000303324.4,OR2B2-201,27911185,27912396,27912396,27911185,ENSG00000168131
ENSG00000168126.3,OR2W6P,chr6,27937465,27938403,+,ENST00000439689.1,OR2W6P-201,27937465,27938403,27937465,27938403,ENSG00000168126
ENSG00000124657.1,OR2B6,chr6,27957241,27958182,+,ENST00000244623.1,OR2B6-201,27957241,27958182,27957241,27958182,ENSG00000124657
ENSG00000214374.2,RPLP2P1,chr6,27965175,27965514,+,ENST00000398220.2,RPLP2P1-201,27965175,27965514,27965175,27965514,ENSG00000214374
ENSG00000216629.1,OR2W4P,chr6,27977150,27978075,+,ENST00000406496.1,OR2W4P-201,27977150,27978075,27977150,27978075,ENSG00000216629
ENSG00000217539.2,IQCB2P,chr6,28010723,28012355,+,ENST00000401788.2,IQCB2P-201,28010723,28012355,28010723,28012355,ENSG00000217539
ENSG00000199851.2,RF00012,chr6,28015568,28015777,+,ENST00000362981.2,RF00012.2-201,28015568,28015777,28015568,28015777,ENSG00000199851
ENSG00000217315.1,OR2W2P,chr6,28033947,28034855,+,ENST00000406313.1,OR2W2P-201,28033947,28034855,28033947,28034855,ENSG00000217315
ENSG00000187763.3,OR2B7P,chr6,28046434,28047367,+,ENST00000429302.1,OR2B7P-201,28046434,28047367,28046434,28047367,ENSG00000187763
ENSG00000182477.5,OR2B8P,chr6,28053228,28054165,-,ENST00000432841.1,OR2B8P-201,28053228,28054165,28054165,28053228,ENSG00000182477
ENSG00000220721.2,OR1F12,chr6,28073316,28074260,+,ENST00000402365.2,OR1F12-201,28073316,28074260,28073316,28074260,ENSG00000220721
ENSG00000272009.1,AL121944.1,chr6,28078792,28081130,-,ENST00000605945.1,AL121944.1-201,28078792,28081130,28081130,28078792,ENSG00000272009
ENSG00000197279.3,ZNF165,chr6,28080975,28089563,+,ENST00000377325.1,ZNF165-201,28080975,28089563,28080975,28089563,ENSG00000197279
ENSG00000219891.2,ZSCAN12P1,chr6,28091154,28093664,+,ENST00000529104.1,ZSCAN12P1-202,28091154,28093664,28091154,28093664,ENSG00000219891
ENSG00000219392.1,ZNF602P,chr6,28115628,28116551,+,ENST00000405929.1,ZNF602P-201,28115628,28116551,28115628,28116551,ENSG00000219392
ENSG00000269293.2,ZSCAN16-AS1,chr6,28121795,28137293,-,ENST00000602810.1,ZSCAN16-AS1-202,28121798,28136866,28136866,28121798,ENSG00000269293
ENSG00000196812.4,ZSCAN16,chr6,28124560,28130082,+,ENST00000340487.4,ZSCAN16-201,28124560,28130082,28124560,28130082,ENSG00000196812
ENSG00000261839.1,AL358933.1,chr6,28136849,28139678,+,ENST00000565046.1,AL358933.1-201,28136849,28139678,28136849,28139678,ENSG00000261839
ENSG00000198315.10,ZKSCAN8,chr6,28141910,28159472,+,ENST00000606198.5,ZKSCAN8-204,28141910,28154111,28141910,28154111,ENSG00000198315
ENSG00000226314.8,ZNF192P1,chr6,28161769,28169594,+,ENST00000570126.1,ZNF192P1-205,28161792,28163511,28161792,28163511,ENSG00000226314
ENSG00000280107.1,AL022393.1,chr6,28170845,28172521,+,ENST00000625142.1,AL022393.1-201,28170845,28172521,28170845,28172521,ENSG00000280107
ENSG00000216901.1,ZNF603P,chr6,28176188,28176674,+,ENST00000405613.1,ZNF603P-201,28176188,28176674,28176188,28176674,ENSG00000216901
ENSG00000218016.2,ZNF192P2,chr6,28188050,28189432,+,ENST00000402215.2,ZNF192P2-201,28188050,28189432,28188050,28189432,ENSG00000218016
ENSG00000176933.5,TOB2P1,chr6,28217643,28218634,-,ENST00000469761.1,TOB2P1-201,28217643,28218634,28218634,28217643,ENSG00000176933
ENSG00000137185.12,ZSCAN9,chr6,28224886,28233482,+,ENST00000425468.6,ZSCAN9-202,28225275,28233466,28225275,28233466,ENSG00000137185
