gene_id,TSS_B37
ENSG00000126457,50179044
ENSG00000126458,50143400
ENSG00000126460,50083904
ENSG00000126461,50145467
ENSG00000126464,50094440
ENSG00000126467,50266563
ENSG00000126500,63803404
ENSG00000126522,65540788
ENSG00000126524,66460573
ENSG00000126545,70796787
ENSG00000126549,70861684
ENSG00000126550,70916156
ENSG00000126561,40439566
ENSG00000126562,40932629
ENSG00000126581,40985367
ENSG00000126583,54382445
ENSG00000126602,3767554
ENSG00000126603,4364763
ENSG00000126653,28442540
ENSG00000126698,28559540
ENSG00000126705,27930942
ENSG00000126709,27998723
ENSG00000126733,85403456
ENSG00000126746,6798738
ENSG00000126749,7080077
ENSG00000126752,48114828
ENSG00000126756,47518579
ENSG00000126759,47489704
ENSG00000126767,47510003
ENSG00000126768,48755426
ENSG00000126773,60558630
ENSG00000126775,55878548
ENSG00000126777,56025791
ENSG00000126778,61124977
ENSG00000126785,63670833
ENSG00000126787,55658326
ENSG00000126790,59951126
ENSG00000126803,65002624
ENSG00000126804,64970431
ENSG00000126814,61447888
ENSG00000126821,64194783
ENSG00000126822,65170821
ENSG00000126838,9360991
ENSG00000126856,90158480
ENSG00000126858,30469474
ENSG00000126860,29648767
ENSG00000126861,29624557
ENSG00000126870,158649250
ENSG00000126878,133971864
ENSG00000126882,134151897
ENSG00000126883,134000974
ENSG00000126890,153881853
ENSG00000126895,153167986
ENSG00000126903,153719029
ENSG00000126934,4124119
ENSG00000126945,100663211
ENSG00000126947,100805531
ENSG00000126950,100333869
ENSG00000126952,101112549
ENSG00000126953,100603730
ENSG00000126970,64254593
ENSG00000127022,179105630
ENSG00000127054,1260067
ENSG00000127074,192605269
ENSG00000127080,95432413
ENSG00000127081,95640320
ENSG00000127083,95186753
ENSG00000127084,95709806
ENSG00000127124,42501596
ENSG00000127125,42921789
ENSG00000127129,41950354
ENSG00000127152,99738534
ENSG00000127184,85913746
ENSG00000127191,139776365
ENSG00000127220,17421045
ENSG00000127241,187009768
ENSG00000127249,193310900
ENSG00000127252,192958918
ENSG00000127311,66696274
ENSG00000127314,69004636
ENSG00000127318,68647384
ENSG00000127324,71835678
ENSG00000127325,70093256
ENSG00000127328,70132641
ENSG00000127329,71031220
ENSG00000127334,68042119
ENSG00000127337,69753491
ENSG00000127362,141463898
ENSG00000127364,141476475
ENSG00000127366,141490018
ENSG00000127377,151137899
ENSG00000127399,150020353
ENSG00000127412,142630843
ENSG00000127415,980786
ENSG00000127418,1003725
ENSG00000127419,926176
ENSG00000127423,26185949
ENSG00000127445,9945934
ENSG00000127452,9938492
ENSG00000127463,19578046
ENSG00000127472,20354673
ENSG00000127481,19536760
ENSG00000127483,21113816
ENSG00000127507,14889372
ENSG00000127511,16940210
ENSG00000127515,14959734
ENSG00000127526,16683226
ENSG00000127527,16582896
ENSG00000127528,16435638
ENSG00000127529,15052302
ENSG00000127530,14946188
ENSG00000127533,16999811
ENSG00000127540,1605472
ENSG00000127554,2034195
ENSG00000127561,2039662
ENSG00000127564,3030480
ENSG00000127578,679240
ENSG00000127580,740444
ENSG00000127585,755808
ENSG00000127586,838047
ENSG00000127588,850734
ENSG00000127589,30209390
ENSG00000127603,39546989
ENSG00000127616,11071609
ENSG00000127663,4969125
ENSG00000127666,4831724
ENSG00000127720,82752308
ENSG00000127743,148783765
ENSG00000127774,3572107
ENSG00000127780,3337135
ENSG00000127804,2415185
ENSG00000127824,220142624
ENSG00000127831,219283845
ENSG00000127837,219134901
ENSG00000127838,219134375
ENSG00000127863,24144510
ENSG00000127870,26796451
ENSG00000127884,135186858
ENSG00000127903,57183151
ENSG00000127914,91570155
ENSG00000127920,93551048
ENSG00000127922,96339192
ENSG00000127928,93220886
ENSG00000127946,75368280
ENSG00000127947,77166613
ENSG00000127948,75528519
ENSG00000127951,76829165
ENSG00000127952,75677322
ENSG00000127954,87936209
ENSG00000127955,79397345
ENSG00000127957,75157478
ENSG00000127980,92157834
ENSG00000127989,91510016
ENSG00000127990,94285884
ENSG00000127993,92158088
ENSG00000127995,94138532
ENSG00000128000,40562138
ENSG00000128011,39811503
ENSG00000128016,39897488
ENSG00000128039,56212381
ENSG00000128040,57687908
ENSG00000128045,53728485
ENSG00000128050,57301908
ENSG00000128052,55991762
ENSG00000128059,57301781
ENSG00000128159,50683452
ENSG00000128165,50919973
ENSG00000128185,20307603
ENSG00000128191,20067756
ENSG00000128203,26825227
ENSG00000128218,24096612
ENSG00000128228,21996592
ENSG00000128242,30970652
ENSG00000128245,32340509
ENSG00000128250,29834573
ENSG00000128253,32601060
ENSG00000128254,32341504
ENSG00000128262,24647797
ENSG00000128266,23412706
ENSG00000128268,39853018
ENSG00000128271,24813848
ENSG00000128272,39915701
ENSG00000128274,43117304
ENSG00000128276,32750873
ENSG00000128283,37956488
ENSG00000128284,36562225
ENSG00000128285,41075278
ENSG00000128294,26992681
ENSG00000128298,38507022
ENSG00000128309,37415677
ENSG00000128310,38219390
ENSG00000128311,37416224
ENSG00000128313,36113920
ENSG00000128322,23922489
ENSG00000128335,36636000
ENSG00000128340,37640488
ENSG00000128342,30642748
ENSG00000128346,38349676
ENSG00000128383,39348747
ENSG00000128394,39436610
ENSG00000128408,45809575
ENSG00000128422,39781094
ENSG00000128438,16838153
ENSG00000128463,34517215
ENSG00000128482,19314439
ENSG00000128487,19912179
ENSG00000128510,129932975
ENSG00000128512,111846462
ENSG00000128513,124570037
ENSG00000128519,122635754
ENSG00000128524,128502911
ENSG00000128534,117824199
ENSG00000128536,105517243
ENSG00000128563,102004320
ENSG00000128564,100808850
ENSG00000128567,131242976
ENSG00000128573,113726383
ENSG00000128578,129074274
ENSG00000128581,100965104
ENSG00000128585,130794856
ENSG00000128590,108210312
ENSG00000128591,128470461
ENSG00000128594,127672160
ENSG00000128595,128379347
ENSG00000128596,128430812
ENSG00000128602,128828475
ENSG00000128604,128577512
ENSG00000128606,102553448
ENSG00000128607,129710375
ENSG00000128609,123197958
ENSG00000128610,121950745
ENSG00000128617,128415848
ENSG00000128626,39421585
ENSG00000128641,192109912
ENSG00000128645,177053397
ENSG00000128652,177001341
ENSG00000128654,177134124
ENSG00000128655,178973066
ENSG00000128656,175870109
ENSG00000128683,171669724
ENSG00000128692,171608316
ENSG00000128694,190627953
ENSG00000128699,190649090
ENSG00000128708,172778959
ENSG00000128709,176987448
ENSG00000128710,176973519
ENSG00000128713,176968945
ENSG00000128714,176957450
ENSG00000128731,28567325
ENSG00000128739,25068785
ENSG00000128789,12658043
ENSG00000128791,9334766
ENSG00000128805,49864310
ENSG00000128815,49892919
ENSG00000128829,40226317
ENSG00000128833,52588001
ENSG00000128849,57668166
ENSG00000128872,52043795
ENSG00000128881,43213007
ENSG00000128886,44069513
ENSG00000128891,40857256
ENSG00000128908,41408478
ENSG00000128915,60771359
ENSG00000128917,41221539
ENSG00000128918,58790065
ENSG00000128923,59063392
ENSG00000128928,40697687
ENSG00000128944,40674923
ENSG00000128951,48623209
ENSG00000128965,41245161
ENSG00000128973,68549549
ENSG00000128989,52862080
ENSG00000129003,62352672
ENSG00000129007,68498417
ENSG00000129009,74466052
ENSG00000129028,71184772
ENSG00000129038,74218331
ENSG00000129048,132316115
ENSG00000129055,134205558
ENSG00000129071,129159022
ENSG00000129083,14521573
ENSG00000129084,14665181
ENSG00000129103,56131696
ENSG00000129116,169418204
ENSG00000129128,177241118
ENSG00000129151,27062273
ENSG00000129152,17741119
ENSG00000129158,18034594
ENSG00000129159,17756322
ENSG00000129167,18067816
ENSG00000129170,19232118
ENSG00000129173,19263167
ENSG00000129187,183839089
ENSG00000129194,7493412
ENSG00000129195,6347762
ENSG00000129197,5322962
ENSG00000129204,5019328
ENSG00000129214,7517265
ENSG00000129219,4710448
ENSG00000129221,6338519
ENSG00000129226,7482810
ENSG00000129235,6544306
ENSG00000129244,7549946
ENSG00000129245,7518215
ENSG00000129250,4901246
ENSG00000129255,7486848
ENSG00000129292,133787605
ENSG00000129295,133687838
ENSG00000129315,49110781
ENSG00000129317,44152596
ENSG00000129347,10676707
ENSG00000129351,10764938
ENSG00000129353,10713134
ENSG00000129354,10697991
ENSG00000129355,10679735
ENSG00000129422,17658603
ENSG00000129437,51587502
ENSG00000129450,51628164
ENSG00000129451,51523431
ENSG00000129455,51505967
ENSG00000129460,23938899
ENSG00000129465,24809228
ENSG00000129467,24804299
ENSG00000129472,21945119
ENSG00000129473,23768000
ENSG00000129474,23451760
ENSG00000129480,31926712
ENSG00000129484,20811775
ENSG00000129493,31889756
ENSG00000129514,38065264
ENSG00000129515,35099366
ENSG00000129518,35008910
ENSG00000129521,34931980
ENSG00000129534,45722743
ENSG00000129535,24584219
ENSG00000129538,21271014
ENSG00000129559,24701573
ENSG00000129562,23058130
ENSG00000129566,20881660
ENSG00000129595,111755010
ENSG00000129596,115152356
ENSG00000129625,112257986
ENSG00000129636,47498060
ENSG00000129646,74304357
ENSG00000129654,74137326
ENSG00000129657,75084832
ENSG00000129667,74497872
ENSG00000129673,74449434
ENSG00000129675,135863091
ENSG00000129680,135338641
ENSG00000129682,138304939
ENSG00000129691,37963012
ENSG00000129696,33370703
ENSG00000129744,3666359
ENSG00000129749,3692614
ENSG00000129757,2907005
ENSG00000129810,20227698
ENSG00000129816,6258473
ENSG00000129824,2709644
ENSG00000129845,9611898
ENSG00000129862,16168108
ENSG00000129864,16098353
ENSG00000129873,19992100
ENSG00000129910,89238157
ENSG00000129911,1863578
ENSG00000129925,437113
ENSG00000129932,3500672
ENSG00000129933,19431639
ENSG00000129946,461033
ENSG00000129951,821955
ENSG00000129965,2182439
ENSG00000129968,1885495
ENSG00000129988,36974886
ENSG00000129990,55691657
ENSG00000129991,55669141
ENSG00000129993,89043615
ENSG00000130005,1401569
ENSG00000130021,7066199
ENSG00000130023,170151719
ENSG00000130024,170125662
ENSG00000130032,150863080
ENSG00000130035,4829567
ENSG00000130037,5153046
ENSG00000130038,3873985
ENSG00000130045,91148949
ENSG00000130052,67867509
ENSG00000130054,68724170
ENSG00000130055,69642882
ENSG00000130066,23801291
ENSG00000130119,54556617
ENSG00000130147,235860662
ENSG00000130150,14891544
ENSG00000130158,11373200
ENSG00000130159,11639987
ENSG00000130164,11200139
ENSG00000130165,11670051
ENSG00000130167,11406816
ENSG00000130173,11348127
ENSG00000130175,11546106
ENSG00000130176,11649583
ENSG00000130177,115000363
ENSG00000130182,3149296
ENSG00000130193,143808642
ENSG00000130202,45349433
ENSG00000130203,45409049
ENSG00000130204,45393827
ENSG00000130208,45417505
ENSG00000130222,92219928
ENSG00000130224,114468659
ENSG00000130226,153584183
ENSG00000130227,21777174
ENSG00000130234,15625359
ENSG00000130244,38893734
ENSG00000130254,5624057
ENSG00000130255,5674959
ENSG00000130270,1812275
ENSG00000130283,19006967
ENSG00000130287,19322768
ENSG00000130294,241763710
ENSG00000130299,17445730
ENSG00000130300,17488151
ENSG00000130303,17516439
ENSG00000130304,17579579
ENSG00000130305,72722823
ENSG00000130307,17393595
ENSG00000130309,17666459
ENSG00000130311,17420328
ENSG00000130312,17403419
ENSG00000130313,17622446
ENSG00000130332,2328610
ENSG00000130338,158653269
ENSG00000130340,158121420
ENSG00000130347,107077373
ENSG00000130348,107077454
ENSG00000130349,107349404
ENSG00000130363,159421234
ENSG00000130368,160312021
ENSG00000130377,6135259
ENSG00000130382,6279986
ENSG00000130383,5870551
ENSG00000130385,50653736
ENSG00000130396,168227592
ENSG00000130402,39138290
ENSG00000130413,8615836
ENSG00000130414,240965160
ENSG00000130427,100318092
ENSG00000130429,98971873
ENSG00000130433,54494892
ENSG00000130449,60628086
ENSG00000130475,17858528
ENSG00000130477,17799174
ENSG00000130479,17830052
ENSG00000130487,50984329
ENSG00000130508,1748624
ENSG00000130511,18529675
ENSG00000130513,18485542
ENSG00000130517,18451409
ENSG00000130518,18385310
ENSG00000130520,18433922
ENSG00000130522,18392432
ENSG00000130528,49658653
ENSG00000130529,49660999
ENSG00000130538,
ENSG00000130540,44258393
ENSG00000130544,7069715
ENSG00000130545,6463789
ENSG00000130558,137967269
ENSG00000130559,138799392
ENSG00000130560,138853219
ENSG00000130561,234216463
ENSG00000130584,62463391
ENSG00000130589,62205592
ENSG00000130590,62611361
ENSG00000130592,1872135
ENSG00000130595,1940934
ENSG00000130598,1860212
ENSG00000130600,2022700
ENSG00000130612,41396732
ENSG00000130635,137533650
ENSG00000130638,46067679
ENSG00000130640,135132327
ENSG00000130643,135150439
ENSG00000130649,135333911
ENSG00000130653,140444854
ENSG00000130656,192728
ENSG00000130669,39616411
ENSG00000130675,156803357
ENSG00000130684,25677489
ENSG00000130695,26560692
ENSG00000130699,60640937
ENSG00000130700,61051051
ENSG00000130701,61002595
ENSG00000130702,60942368
ENSG00000130703,60806979
ENSG00000130706,60877150
ENSG00000130707,133320349
ENSG00000130711,133539982
ENSG00000130713,133569109
ENSG00000130714,134378177
ENSG00000130717,134406651
ENSG00000130720,133814673
ENSG00000130724,59066472
ENSG00000130725,59070321
ENSG00000130726,59055432
ENSG00000130731,686366
ENSG00000130733,11039357
ENSG00000130734,10654572
ENSG00000130741,24073064
ENSG00000130748,47551882
ENSG00000130749,47617033
ENSG00000130751,47523095
ENSG00000130755,39833012
ENSG00000130758,40697334
ENSG00000130762,3371230
ENSG00000130764,3713062
ENSG00000130766,28586030
ENSG00000130768,28261512
ENSG00000130770,28562621
ENSG00000130772,28655514
ENSG00000130775,28199055
ENSG00000130779,122907216
ENSG00000130783,123259074
ENSG00000130787,123319001
ENSG00000130803,9251074
ENSG00000130810,10217039
ENSG00000130811,10230594
ENSG00000130812,10213354
ENSG00000130813,10196799
ENSG00000130816,10341962
ENSG00000130818,9649321
ENSG00000130821,152953382
ENSG00000130822,152954465
ENSG00000130826,153991018
ENSG00000130827,153686622
ENSG00000130829,152907947
ENSG00000130830,154049282
ENSG00000130844,54022782
ENSG00000130856,74534514
ENSG00000130876,33716756
ENSG00000130881,33668510
ENSG00000130921,123717933
ENSG00000130935,65714048
ENSG00000130939,10092891
ENSG00000130940,10856707
ENSG00000130943,46659240
ENSG00000130948,99064458
ENSG00000130950,97090926
ENSG00000130956,99212452
ENSG00000130957,97356106
ENSG00000130958,99145993
ENSG00000130962,37208563
ENSG00000130985,47050261
ENSG00000130988,46937755
ENSG00000130997,2243848
ENSG00000131002,21729200
ENSG00000131007,20752407
ENSG00000131013,149867179
ENSG00000131015,150263151
ENSG00000131016,151561103
ENSG00000131018,152958936
ENSG00000131019,150390257
ENSG00000131023,150039241
ENSG00000131037,55583389
ENSG00000131042,54785039
ENSG00000131043,34824054
ENSG00000131044,30458438
ENSG00000131050,31749575
ENSG00000131051,34330234
ENSG00000131055,30225716
ENSG00000131059,31805117
ENSG00000131061,32319464
ENSG00000131067,33460659
ENSG00000131068,29956405
ENSG00000131069,33459950
ENSG00000131080,65859140
ENSG00000131089,63029154
ENSG00000131094,43045671
ENSG00000131095,42994305
ENSG00000131096,42081837
ENSG00000131097,42923722
ENSG00000131100,18111515
ENSG00000131115,44711701
ENSG00000131116,44123781
ENSG00000131126,43905649
ENSG00000131127,331604
ENSG00000131142,8117203
ENSG00000131143,85832240
ENSG00000131148,85833214
ENSG00000131149,85203132
ENSG00000131152,87367879
ENSG00000131153,85723679
ENSG00000131165,89724146
ENSG00000131171,80457602
ENSG00000131174,77154938
ENSG00000131183,176806237
ENSG00000131187,176836565
ENSG00000131188,176873447
ENSG00000131196,77155857
ENSG00000131203,39759795
ENSG00000131233,39347259
ENSG00000131236,40505906
ENSG00000131238,40562932
ENSG00000131242,29718694
ENSG00000131263,73834459
ENSG00000131264,72666890
ENSG00000131269,74376567
ENSG00000131323,103243787
ENSG00000131351,17186435
ENSG00000131355,14800839
ENSG00000131368,15106824
ENSG00000131370,15382875
ENSG00000131373,15643359
ENSG00000131374,18486309
ENSG00000131375,15247660
ENSG00000131378,16555533
ENSG00000131379,14716649
ENSG00000131381,15140670
ENSG00000131386,16216188
ENSG00000131389,14444077
ENSG00000131398,50836772
ENSG00000131400,50869087
ENSG00000131401,50848030
ENSG00000131408,50832911
ENSG00000131409,51071692
ENSG00000131435,131593390
ENSG00000131437,132073330
ENSG00000131446,180242652
ENSG00000131459,179780336
ENSG00000131462,40761660
ENSG00000131467,40976403
ENSG00000131469,41150291
ENSG00000131470,40729849
ENSG00000131471,41003202
ENSG00000131473,40086795
ENSG00000131475,40925468
ENSG00000131477,40910466
ENSG00000131480,40996598
ENSG00000131482,41052815
ENSG00000131484,43611330
ENSG00000131495,140027356
ENSG00000131503,139781400
ENSG00000131504,140998622
ENSG00000131507,141488345
ENSG00000131508,138906017
ENSG00000131538,24587605
ENSG00000131548,24291114
ENSG00000131558,132937830
ENSG00000131584,1244989
ENSG00000131591,1051741
ENSG00000131620,69832014
ENSG00000131626,70116797
ENSG00000131634,1578690
ENSG00000131650,3014218
ENSG00000131652,3074029
ENSG00000131653,2205700
ENSG00000131668,96717637
ENSG00000131669,95896533
ENSG00000131686,9005927
ENSG00000131697,6052533
ENSG00000131711,71403062
ENSG00000131721,119292520
ENSG00000131724,117861097
ENSG00000131725,117480037
ENSG00000131730,80529140
ENSG00000131732,80597407
ENSG00000131737,39538558
ENSG00000131738,39526065
ENSG00000131746,38657875
ENSG00000131747,38574148
ENSG00000131748,37793344
ENSG00000131759,38465433
ENSG00000131771,37782994
ENSG00000131773,136469700
ENSG00000131778,146714305
ENSG00000131779,145516372
ENSG00000131781,146714700
ENSG00000131788,145575233
ENSG00000131791,146644129
ENSG00000131797,31711880
ENSG00000131808,30252562
ENSG00000131828,19362012
ENSG00000131831,17879457
ENSG00000131844,70875359
ENSG00000131845,57862640
ENSG00000131848,56879752
ENSG00000131849,58951520
ENSG00000131864,57630507
ENSG00000131871,101817705
ENSG00000131873,101792253
ENSG00000131876,101835487
ENSG00000131885,16749195
ENSG00000131899,18128950
ENSG00000131910,27240466
ENSG00000131914,26737309
ENSG00000131931,42698468
ENSG00000131941,33555794
ENSG00000131943,30206696
ENSG00000131944,33463116
ENSG00000131951,60386432
ENSG00000131966,58666799
ENSG00000131969,51338772
ENSG00000131979,55369544
ENSG00000131981,55590829
ENSG00000131982,20603017
ENSG00000132000,14064204
ENSG00000132002,14671203
ENSG00000132003,13906258
ENSG00000132004,12807445
ENSG00000132005,14117851
ENSG00000132010,12251170
ENSG00000132016,14017265
ENSG00000132017,14063322
ENSG00000132024,14017015
ENSG00000132026,12946242
